internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
197253,Rhinophis lineatus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,UROPELTIDAE,Rhinophis,lineatus,,,,,"Gower &amp; Maduwage, 2011",
197254,Rhinophis zigzag,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,UROPELTIDAE,Rhinophis,zigzag,,,,,"Gower &amp; Maduwage, 2011",
197428,Amastridium veliferum,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Amastridium,veliferum,,,,,"Cope, 1860","Following Peters and Orejas-Miranda (1970)&#160;<em>Amastridium sapperi</em>&#160;has been treated as a subspecies of&#160;<em>A. veliferum</em>, and this arrangement is still followed by some authorities (e.g. Uetz and Hallerman 2010). Recent work, however, generally treats it as a full species (e.g. Wilson and Townsend 2006, Wilson&#160;<em>et al.</em>&#160;2010)."
197430,Agama hartmanni,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Agama,hartmanni,,,,,"Peters, 1869","Wermuth (1967) considered <em>Agama cornii</em>, known from a single specimen with the type locality Om Ager (in Eritrea) a doubtful species. Moody (1980) formally synonymized <em>A. cornii </em>within <em>A. hartmanni</em>, however, this work was an unpublished doctoral thesis and no justification was presented for this decision (Wagner and Bauer 2011). This revision was followed by Largen and Spawls (2010) who indicated that <em>A. cornii</em> was an invalid name. Wagner and Bauer (2011) investigated the taxonomy of poorly-known species of <em>Agama</em> from the Horn of Africa, and found that the sole specimen of<em> A. cornii</em> is identical to the types of <em>A. hartmanni</em>, confirming that <em>A. cornii</em> is a junior synonym of <em>A. hartmanni.</em>"
197431,Agama impalearis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Agama,impalearis,,,,,"Boettger, 1874","Central Saharan populations were recently recognized as a distinct species, <span style=""font-style: italic;"">Agama tassiliensis</span> (Geniez <span style=""font-style: italic;"">et al. </span>2011)."
197432,Acanthodactylus taghitensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Acanthodactylus,taghitensis,,,,,"Geniez &amp; Foucart, 1995","This could be the sister species to <span style=""font-style: italic;"">Acanthodactylus aureus</span> and more research is needed into the taxonomy of this species. This species has a continental distribution while <span style=""font-style: italic;"">A. aureus </span>has a coastal distribution."
197433,Acanthodactylus dumerilii,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Acanthodactylus,dumerilii,,,,,"(Milne-Edwards, 1829)","This is a complex of three known forms. Trape<span style=""font-style: italic;""> et al.</span> (2012) apply the name <span style=""font-style: italic;"">Acanthodactylus inornatus</span> to populations at the northern edge of the Sahara, but do not take formal taxonomic action and include this form within their description of ""Complexe <span style=""font-style: italic;"">Acanthodactylus dumerilii</span>"". The appropriate taxonomic status of a form from central Western Sahara is uncertain, but it may warrant recognition as either a subspecies or full species (Trape <span style=""font-style: italic;"">et al.</span> 2012)."
197434,Acanthodactylus aureus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Acanthodactylus,aureus,,,,,"Günther, 1903","This could be the sister species to <span style=""font-style: italic;"">Acanthodactylus taghitensis</span> and more research is needed into the taxonomy of this species. This species has a coastal distribution while <span style=""font-style: italic;"">A. taghitensis</span> has a continental distribution."
197435,Acanthodactylus longipes,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Acanthodactylus,longipes,,,,,"Boulenger, 1918","Baha El Din (2007) examined records of this species from Egypt and found that populations east of 28º E represented a discrete species which he described as <em>Acanthodactylus aegyptius</em>. The two species are, however, sympatric in part of the Egyptian Western Desert, and around the Qattara Depression (Baha El Din 2007). Records from eastern Egypt, including all areas east of the Nile, and from Israel, are attributable to <em>A. aegyptius</em>."
197436,Holcosus undulatus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TEIIDAE,Holcosus,undulatus,,,,,"(Wiegmann, 1834)",
197437,Anolis lemurinus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,lemurinus,,,,,"Cope, 1861","The northern subspecies, <em>Anolis lemurinus bourgeaei</em>, has sometimes been treated as a full species. <em>Anolis rhombifer </em>was synonymized within <em>A. lemurinus </em>by Fitch and Seigel (1984)."
197438,Anolis laeviventris,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,laeviventris,,,,,"(Wiegmann, 1834)","This is considered to be a complex consisting of at least three species, with the available names <em>Anolis nannodes </em>Cope, 1864<em>&#160;</em>(Chiapas to northern Nicaragua) and <em>A. intermedius </em>Peters, 1863<em>&#160;</em><u>(</u>Costa Rica) available for populations outside the Atlantic versant of Veracruz (G. Köhler pers. comm. 2012). The complicated status of these names and of others currently included within the synonymy of <em>A. laeviventris </em>remains to be fully resolved, and this assessment follows Uetz <em>et al.</em> (2019) in retaining a traditional concept of <em>A. laeviventris </em>pending a taxonomic revision."
197440,Anolis cristatellus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,cristatellus,,,,,"Duméril &amp; Bibron, 1837","The only record from Mexico was of one specimen reportedly collected from Cozumel over 100 years ago and described as <span style=""font-style: italic;"">ANOLIS cozumelae</span>. Closer inspection of the specimen found this to be a specimen of&#160;<span style=""font-style: italic;"">A. cristatellus</span>, but it has not been reported again on the island and there is now significant doubt regards the validity of this record."
197441,Anolis serranoi,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,serranoi,,,,,"Köhler, 1999",
197442,Anolis capito,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,capito,,,,,"Peters, 1863",
197443,Anolis sagrei,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,sagrei,,,,,"Duméril &amp; Bibron, 1837",
197444,Anolis pentaprion,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,pentaprion,,,,,"Cope, 1863",
197445,Anolis rodriguezii,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,rodriguezii,,,,,"Bocourt, 1873","<em>Anolis damulus</em>, described based on vague characters, is of uncertain provenance and identity (S. Poe pers. comm. 2011). The description does not indicate a type locality, but later workers have assumed a locality in Mexico. If this provenance is correct, it may be conspecific with the apparently similar <em>Anolis rodriguezii&#160;</em>or another common Mexican anole, but examination of the holotype is needed to clarify this (S. Poe pers. comm. 2011). A museum specimens referred to this species exists from Oaxaca, but it is presently unclear how this specimen relates to the holotype, and so whether the two represent the same species&#160;(L. Mahler pers. comm. 2019)."
197446,Anolis sericeus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,sericeus,,,,,"Hallowell, 1856","<em>Anolis sericeus sensu lato </em>has recently been split by Köhler&#160;and Vesely (2010) into three species based on hemipenial and dewlap characters. Poe<em> et al.</em> (2017) treated the enigmatic taxon <em>Anolis williamsi</em>, described from Brazil probably in error (Uetz <em>et al.</em> 2019), as a tentative junior synonym of <em>A. sericeus</em>. Conversely, M. Rodrigues (unpubl.) suspects <em>A. williamsi&#160;</em>is likely to be a junior synonym of <em>A. fuscoauratus</em>&#160;(L. Mahler pers. comm. 2019) Köhler (2012) synonymized <em>A. cumingi </em>within <em>A. sericeus</em>."
197447,Anolis allisoni,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,allisoni,,,,,"Barbour, 1928","A historical record from Half Moon Cay in Belize attributed to the closely-related <i>Anolis carolinensis</i> probably represents this species (L. Mahler pers. comm. October 2011), and further surveys on this island have never recorded <i>A. carolinensis</i> here (Lee 2000). Further studies are needed into the populations on the islands of Belize which may warrant species status. This may also be true for the Mexican populations."
197448,Anolis cupreus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,cupreus,,,,,"Hallowell, 1860",
197449,Anolis biporcatus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,biporcatus,,,,,"(Wiegmann, 1834)","Armstead <em>et al.</em> (2017) removed <em>Anolis parvauritus </em>from southern Colombia and northern Ecuador<em>&#160;</em>from synonymy with <em>A. biporcatus</em>. These authors expressed ""little doubt"" that the resulting concept of <em>A. biporcatus </em>is a species complex which will need more extensive geographic sampling to resolve."
197450,Anolis petersii,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,petersii,,,,,"Bocourt, 1873",
197451,Anolis uniformis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,uniformis,,,,,"Cope, 1885",
197452,Anolis matudai,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,matudai,,,,,"Smith, 1956",
197453,Anolis crassulus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,crassulus,,,,,"Cope, 1864",
197454,Anolis dollfusianus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,dollfusianus,,,,,"Bocourt, 1873",
197455,Anolis tropidonotus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DACTYLOIDAE,Anolis,tropidonotus,,,,,"Peters, 1863",
197456,Aristelliger georgeensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SPHAERODACTYLIDAE,Aristelliger,georgeensis,,,,,"(Bocourt, 1873)",
197458,Atropoides mexicanus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Atropoides,mexicanus,,,,,"(Duméril, Bibron &amp; Duméril, 1854)",
197460,Basiliscus vittatus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CORYTOPHANIDAE,Basiliscus,vittatus,,,,,"Wiegmann, 1828",
197461,Bitis arietans,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Bitis,arietans,,,,,"(Merrem, 1820)","Barlow <em>et al</em>. (2013) studied the molecular phylogeography of <em>Bitis arietans</em> throughout Africa (but excluding Somalia where <em>B. a. somalica</em>  occurs) and determined that there were several parapatric mitochondrial  clades, including a widespread southern African clade subdivided into  four separate subclades. While the taxonomic status of the various  African clades requires further investigation, evidence of secondary  admixture genes among previously isolated refugial subpopulations  suggests that southern African subclades do not represent cryptic  species. A complex history of refugial isolation and secondary expansion  associated with climatic cycles was indicated for southern Africa  (Barlow <em>et al</em>. 2013). Two subspecies are currently recognized, namely <em>B. a. arietans</em> (widespread in sub-Saharan Africa) and <em>B. a somalica</em> (restricted to Somalia) (Branch 1999)."
197462,Boa constrictor,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,BOIDAE,Boa,constrictor,,,,,"Linnaeus, 1758","Until recently, the widespread <em>Boa constrictor </em>was the only recognized species within the genus <em>Boa</em>, with multiple morphological variants across its range described as subspecies. Two Caribbean populations, described as <em>Boa constrictor orophias </em>and <em>B. c. nebulosa</em>,&#160;have been informally recognized as full species for almost a decade (Henderson and Powell 2009). Multiple recent studies (summarized in Card&#160;<em>et al.</em>&#160;2016) have investigated the systematics of&#160;<em>Boa constrictor&#160;</em>across its wider range on both morphological and molecular grounds. The name <em>Boa constrictor </em>was subsequently confined to the South American clade defined by Reynolds <em>et al</em>. (2014), with North and Central American taxa referred to <em>Boa imperator</em>.<br/><br/>The systematics of <em>Boa constrictor</em>&#160;may require further research to resolve: Card <em>et al. </em>(2016) applied a model that made the <em>a priori </em>assumption that South American samples comprised a single species and so were unable to discriminate between South American clades. These authors did, however, report a sister relationship between a Colombian clade and the remainder of <em>Boa constrictor </em>+ <em>imperator </em>based on mitochondrial data and also found support for three distinct mitochondrial clades within the remainder of <em>B. constrictor</em>. In their text these authors&#160;assigned records from the Choco of Colombia and Ecuador to <em>B</em><em>. imperator</em>, apparently following the division between northern and southern clades first identified by&#160;Hynková <em>et al</em>. (2009), and suggested that the latter may range into Peru, but did not discuss the basis for this assignment their map of the three clades indicates a southern range limit for <em>B. imperator </em>in northernwestern Colombia."
197463,Bothriechis schlegelii,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Bothriechis,schlegelii,,,,,"(Berthold, 1846)",
197464,Bothrops asper,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Bothrops,asper,,,,,"(Garman, 1883)",
197465,Cerastes cerastes,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Cerastes,cerastes,,,,,"(Linnaeus, 1758)",
197466,Cerrophidion godmani,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Cerrophidion,godmani,,,,,"(Günther, 1863)","A systematic revision of this species has been warranted for some time, based on evidence that the traditional concept was not monophyletic (Jadin <em>et al</em>. 2012). On the basis of molecular evidence reported by these authors, Jadin <em>et al. </em>(2012) redescribed <em>Cerrophidion godmani </em>and described two new species - <em>C. sasai</em>&#160;(Costa Rica and Panama) and <em>C. wilsoni</em>&#160;(Guatemala and El Salvador) - to encompass populations south of Guatemala formerly assigned to this taxon."
197467,Chalcides ragazzii,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Chalcides,ragazzii,,,,,"Boulenger, 1890","Greenbaum <em>et al.</em> (2006) revised and re-described this species, confirming its distinctiveness compared with <em>Chalcides ocellatus</em>."
197468,Clelia clelia,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Clelia,clelia,,,,,"(Daudin, 1803)",There is a single record of this species in Mexico that is based on a misidentified <em>Clelia scytalina</em>. It is not thought to occur in Mexico.
197470,Coleonyx elegans,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,EUBLEPHARIDAE,Coleonyx,elegans,,,,,"Gray, 1845",
197471,Coniophanes bipunctatus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Coniophanes,bipunctatus,,,,,"(Günther, 1858)",
197474,Corytophanes hernandesii,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CORYTOPHANIDAE,Corytophanes,hernandesii,,,,,"(Wiegmann, 1831)",
197475,Corytophanes percarinatus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CORYTOPHANIDAE,Corytophanes,percarinatus,,,,,"Duméril, 1856",
197476,Corytophanes cristatus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CORYTOPHANIDAE,Corytophanes,cristatus,,,,,"(Merrem, 1820)",
197478,Crotalus tzabcan,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Crotalus,tzabcan,,,,,"Klauber, 1952","Previously considered a subspecies of <em>Crotalus durissus</em>, it has recently been elevated to species status by Wüster <em>et al.</em> (2005)."
197479,Crotalus totonacus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Crotalus,totonacus,,,,,"Gloyd &amp; Kauffeld, 1940","<p><em>Crotalus totonacus</em> was previously considered within the <em>Crotalus&#160; durissus</em> species complex, and it is considered by recent studies to be in the <em>Crotalus molossus</em> species complex (Campbell and Lamar 2004, Wüster <em>et al</em>. 2005, Anderson and Greenbaum 2012, Alencar <em>et al</em>. 2016)</p>"
197480,Crotalus simus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Crotalus,simus,,,,,"Latreille, 1801","This species is paraphyletic, and resolution is needed to clarify the taxonomic status of <i>Crotalus simus</i> in much of its range. The species concept applied here follows Savage <i>et al.</i> (2005), who designated a neotype for this species and applied the name to Central American snakes formerly considered to belong to <i>C. d. durissus</i>."
197481,Drymobius margaritiferus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Drymobius,margaritiferus,,,,,"(Schlegel, 1837)",
197482,Echis coloratus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Echis,coloratus,,,,,"Günther, 1878",
197483,Echis leucogaster,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Echis,leucogaster,,,,,"Roman, 1972","Very low levels of genetic divergence between this species and the similar<em> Echis pyramidum</em> (with which it is sometimes confused) have led to suggestions that <em>E. leucogaster</em> should be considered a subspecies of the former taxon (Arnold <em>et al. </em>2009, Pook<em> et al.</em> 2009)."
197484,Enulius flavitorques,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Enulius,flavitorques,,,,,"(Cope, 1868)",
197485,Ficimia publia,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Ficimia,publia,,,,,"Cope, 1866",
197486,Ficimia olivacea,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Ficimia,olivacea,,,,,"Gray, 1849",
197487,Gonatodes albogularis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SPHAERODACTYLIDAE,Gonatodes,albogularis,,,,,"(Duméril &amp; Bibron, 1836)","The status of<em> Gonatodes fuscus&#160;</em>is presently unresolved (S.B. Hedges pers. comm. 2017), and it is retained here as a subspecies of <em>G. albogularis</em> following recent literature."
197488,Gymnophthalmus speciosus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Gymnophthalmus,speciosus,,,,,"(Hallowell, 1861)","In Venezuela, the name ""<em>speciosus</em>"" is used for convenience, but the taxon known as&#160;<em>Gymnophthalmus speciosus</em>&#160;in South America is not the same taxon present in Central America, to which the name <em>G. speciosus </em>is properly applicable (Ugueto and Rivas-Fuenmayor 2010, Vanzolini and Carvalho 1991, Carvalho 1997). This assessment encompasses the species complex as presently understood, including populations from Colombia and Venezuela. Records from southern Apure state in Venezuela represent an undescribed taxon in the process of being described (G. Rivas pers. comm. 2016), and are excluded from this account."
197489,Hemidactylus sinaitus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Hemidactylus,sinaitus,,,,,"Boulenger, 1885","This species is difficult to distinguish from <em>Hemidactylus robustus</em> (Largen and Spawls 2006), which has itself historically often been treated as a synonym of <em>H. turcicus</em> (e.g. by Loveridge 1947). While <em>H. robustus</em> is now accepted as a valid taxon, the observation that many specimens exhibit apparently intermediate sets of characteristics (Loveridge 1947) is borne out by examination of Ethiopian <em>H. sinaitus</em> (Largen and Spawls 2006). B. Lanza (in Largen and Spawls 2006) attributes these shared characteristics to the existence of possible hybrids, but it may be that the relationship between <em>H. robustus</em> and <em>H. sinaitus</em> is in need of further investigation."
197490,Imantodes gemmistratus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Imantodes,gemmistratus,,,,,"(Cope, 1861)",
197491,Imantodes cenchoa,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Imantodes,cenchoa,,,,,"(Linnaeus, 1758)",
197492,Laemanctus longipes,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CORYTOPHANIDAE,Laemanctus,longipes,,,,,"Wiegmann, 1834",
197493,Lampropeltis triangulum,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Lampropeltis,triangulum,,,,,"(Lacépède, 1789)","This species exhibits considerable geographic variation in morphology, and it is suspected that this variation reflects the existence of multiple species (e.g. Savage 2002). Accordingly, Ruane <em>et al</em>. (2014) split <em>Lampropeltis triangulum</em> into seven species.<br/> <br/>Collins (1991) proposed that subspecies <em>taylori</em> be recognized as a distinct species but presented no supporting data (see also Dowling 1993); <em>taylori </em>intergrades morphologically with two adjacent subspecies and does not appear to be a distinct entity (Williams 1988, Roth and Smith 1990).  <br/> <br/>Armstrong <em>et al</em>. (2001) examined populations of subspecies <em>syspila </em>and <em>elapsoides </em>in western Kentucky and adjacent Tennessee and concluded that the two taxa exist in sympatry with minimal, if any, gene flow between the populations. <br/> <br/>The correct year of publication of the original description is 1789 (not 1788 as commonly cited)."
197494,Latastia longicaudata,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Latastia,longicaudata,,,,,"(Reuss, 1834)","Spawls<em> et al. </em>(2002) note that the current concept of this species, which ranges from Senegal to East Africa, is probably incorrect, and suggest that the genus <em>Latastia</em> is in need of revision."
197495,Lepidophyma flavimaculatum,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,XANTUSIIDAE,Lepidophyma,flavimaculatum,,,,,"Duméril, 1851",
197496,Lepidophyma smithii,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,XANTUSIIDAE,Lepidophyma,smithii,,,,,"Bocourt, 1876",
197497,Leptodeira annulata,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Leptodeira,annulata,,,,,"(Linnaeus, 1758)",This is part of a species complex. Taxonomic work is underway to resolve this complex.
197498,Leptodeira septentrionalis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Leptodeira,septentrionalis,,,,,"Kennicott, 1859","Campbell (1998) considered <em>Leptodeira septentrionalis polysticta</em> (southern Mexico to Costa Rica) to be a distinct species, however considered that it may be conspecific with <em>L. s. ornata</em> of lower Central America and South America. Lee (2000) retained <em>polysticta</em> as a subspecies of&#160; <em>L. septentrionalis</em>, and this scheme is followed here."
197499,Leptophis ahaetulla,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Leptophis,ahaetulla,,,,,"(Linnaeus, 1758)",<em>Leptophis santamartensis</em>&#160;is considered a junior synonym of<em>&#160;L. ahaetulla occidentalis</em>&#160;(Albuquerque&#160;<em>et al.</em>&#160;2012).
197500,Leptophis mexicanus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Leptophis,mexicanus,,,,,"Duméril, Bibron &amp; Duméril, 1854",
197501,Epictia goudotii,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LEPTOTYPHLOPIDAE,Epictia,goudotii,,,,,"(Duméril &amp; Bibron, 1844)","The taxonomy of <em>Epictia</em> (formerly <em>Leptotyphlops</em>) in Central America is in need of resolution. Sunyer and Köhler (2010) provisionally recognize only the single species <em>E. goudoti</em> pending clarification of this situation. These authors tentatively synonymize <em>E. nasalis</em> and <em>E. ater</em> within this species, the latter without discussion. These authors consider <em>E. nasalis</em> a possible synonym on the basis that the single known individual differs from typical <em>E. goudoti</em> by a single scale character and no further specimens have been found in 70 years, indicating that it may be merely an aberrant individual rather than a genuine species.<br/><br/>Subsequently, McCranie and Hedges (2016) discussed the complex taxonomic history of <em>E. goudoti </em>and related species and elevated&#160;<em>E. ater </em>(including <em>E. nasalis </em>as a junior synonym), <em>E. albifrons</em>, <em>E. bakewelli </em>and <em>E, phenops </em>from subspecies of <em>E. goudoti, </em>on the basis of both morphological and molecular evidence. As molecular data was not available for Colombia, where the type locality of <em>E. goudoti </em>occurs, further taxonomic issues may exist within <em>E. goudoti</em>, which as now defined ranges from Panama to Trinidad. These authors return <em>E. fallax </em>- removed from synonymy by Natera-Mumaw <em>et al. </em>(2015) - to the synonymy of <em>E. goudoti</em>, but do not comment on this assignment."
19797,Sacalia quadriocellata,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,GEOEMYDIDAE,Sacalia,quadriocellata,,,,,"Siebenrock, 1903",
198381,Mastigodryas cliftoni,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Mastigodryas,cliftoni,,,,,"(Hardy, 1964)","This species has often been placed in the genus Dryadophis, but Dixon and Tipton (2004) placed it in <em>Mastigodryas </em>on the basis of seniority."
198382,Mastigodryas dorsalis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Mastigodryas,dorsalis,,,,,"(Bocourt, 1890)","This species has often been placed in the genus Dryadophis, but Dixon and Tipton (2004) placed it in Mastigodryas on the basis of seniority."
198383,Mesalina martini,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Mesalina,martini,,,,,"(Boulenger, 1897)",
198384,Mesalina pasteuri,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Mesalina,pasteuri,,,,,"(Bons, 1960)","P. Geniez (pers. comm.) suggests that the record from Egypt does not correspond to <span style=""font-style: italic;"">Mesalina pasteuri</span>. However, comparisons of specimens from Egypt and those from the type locality by S. Baha El Din (pers. comm.) indicate that the species is truly present in Egypt."
198385,Mesalina guttulata,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Mesalina,guttulata,,,,,"(Lichtenstein, 1823)","Baha El Din (2006) suggested that this species represents a species complex; subsequent genetic research has confirmed this view (Kapli <em>et al</em>. 2008). These latter authors identified several major clades as candidate species, as well as confirming the validity of the recently-described <em>Mesalina bahaeldini</em>, previously included within <em>M. guttulata </em>(Segoli <em>et al. </em>2002). A revision of the <em>M. guttulata </em>species complex in the Middle East and Arabia was conducted by Sindaco <em>et al.</em> (2018), erecting the new species <em>M. austroarabica </em>and <em>M. arnoldi </em>for Arabian populations, identifying a further, undescribed candidate species from this region, and restricting <em>M. guttulata </em>to Africa. High levels of genetic variability within African populations suggest that unresolved taxonomic issues exist within the resulting concept of <em>M. guttulata</em>&#160;(Sindaco <em>et al</em>. 2018)."
198386,Mesalina rubropunctata,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Mesalina,rubropunctata,,,,,"(Lichtenstein, 1823)",
198388,Ninia sebae,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Ninia,sebae,,,,,"(Duméril, Bibron &amp; Duméril, 1854)",
198389,Oxybelis fulgidus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Oxybelis,fulgidus,,,,,"(Daudin, 1803)",
198390,Oxybelis aeneus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Oxybelis,aeneus,,,,,"(Wagler, 1824)","A recent molecular phylogenetic analysis covering northern populations of&#160;<em>Oxybelis aeneus </em>(from North America to Panama) found three distinct clades in this area, all of which differed from a fourth clade from Trinidad and Tobago (Jadin <em>et al</em>. 2019). These authors refrain from taking taxonomic action pending the results of ongoing research incorporating both molecular and morphological data across the full distribution of this species complex (Jadin<em> et al.</em> in preparation), and suspect that additional cryptic species will be recognized as a result of this work."
198391,Oxyrhopus petolarius,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Oxyrhopus,petolarius,,,,,"(Linnaeus, 1758)","This species and <em>Oxyrhopus petola</em>, both originally described by Linnaeus (1758), have long been recognized to be synonymous. Savage (2011) investigated the complex nomenclatural history of this taxon, and determined <em>O. petolarius</em> to be the correct name for this species."
198392,Philochortus intermedius,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Philochortus,intermedius,,,,,"Boulenger, 1917","<em>Philochortus rudolfensis</em> is now considered to be a separate species by some authors (see Spawls <em>et al</em>. 2002). Uetz and Hallerman (2012) caution that only five specimens of this latter taxon are known, and suggest retaining it within <em>P. intermedius</em> pending further research, however Spawls <em>et al. </em>(2002) suggest that the two taxa are unlikely to be closely-related due to apparent differences in their habitat requirements. This account therefore provisionally follows Spawls<em> et al.</em> (2002) in treating <em>P. rudolfensis</em> as a separate species.<br/><br/>Parker (1942) reported an atypical specimen from the Haud in Somalia, which he tentatively assigned to ""<em>Philochortus intermedius</em> subspec. ?"" Largen and Spawls (2006) indicate that this specimen is ""Clearly"" not<em> P. intermedius</em>, but also that no further material of this form is known and that its taxonomic status cannot be clarified without additional specimens."
198393,Phrynosoma asio,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PHRYNOSOMATIDAE,Phrynosoma,asio,,,,,"Cope, 1864",
